date,description,plate,data_path,plate_map_path
20210302,20210302constitexpr2.2gluglua,pl1,/scicore/home/nimwegen/schdav16/Projects/constitexpr/constitexpr_experiment_1/20210302_constitexpr2.2gluglua/data,/scicore/home/nimwegen/schdav16/Projects/constitexpr/constitexpr_experiment_1/20210302_constitexpr2.2gluglua/maps/pl1_20210204_map.csv
20210302,20210302constitexpr2.2gluglua,pl2,/scicore/home/nimwegen/schdav16/Projects/constitexpr/constitexpr_experiment_1/20210302_constitexpr2.2gluglua/data,/scicore/home/nimwegen/schdav16/Projects/constitexpr/constitexpr_experiment_1/20210302_constitexpr2.2gluglua/maps/pl2_20210204_map.csv
20210302,20210302constitexpr2.2gluglua,pl3,/scicore/home/nimwegen/schdav16/Projects/constitexpr/constitexpr_experiment_1/20210302_constitexpr2.2gluglua/data,/scicore/home/nimwegen/schdav16/Projects/constitexpr/constitexpr_experiment_1/20210302_constitexpr2.2gluglua/maps/pl3_20210204_map.csv
20210302,20210302constitexpr2.2gluglua,pl4,/scicore/home/nimwegen/schdav16/Projects/constitexpr/constitexpr_experiment_1/20210302_constitexpr2.2gluglua/data,/scicore/home/nimwegen/schdav16/Projects/constitexpr/constitexpr_experiment_1/20210302_constitexpr2.2gluglua/maps/pl4_20210204_map.csv
